item_id,feature_category_id,feature_value_id,remap_value_id
23120,41,151,0
23120,44,73,9
23120,45,559,0
23120,46,825,0
23120,47,36,3
23120,50,317,0
23120,55,129,8
23120,56,365,0
23120,61,706,1
23120,63,861,0
23120,65,521,0
23120,68,745,10
23120,69,592,1
23120,72,655,12
23120,73,544,0
23121,-1,1,1
23121,4,618,0
23121,6,399,0
23121,7,619,3
23121,17,378,0
23121,24,588,1
23121,29,123,0
23121,47,516,2
23121,50,317,0
23121,53,444,2
23121,55,267,0
23121,56,365,0
23121,60,758,0
23121,61,462,0
23121,62,801,0
23121,63,861,0
23121,65,610,1
23121,68,103,3
23121,69,740,5
23121,72,75,0
23121,73,544,0
23135,-1,1,1
23135,3,793,0
23135,4,618,0
23135,5,605,0
23135,7,798,1
23135,11,109,1
23135,17,378,0
23135,18,817,1
23135,19,765,3
23135,26,268,0
23135,32,286,1
23135,34,734,0
23135,45,559,0
23135,46,825,0
23135,47,549,1
23135,50,317,0
23135,55,129,8
23135,56,365,0
23135,59,180,0
23135,61,706,1
23135,63,861,0
23135,65,521,0
23135,68,379,20
23135,69,805,2
23135,72,371,11
23135,73,544,0
23137,-1,1,1
23137,3,793,0
23137,4,618,0
23137,5,605,0
23137,7,798,1
23137,17,378,0
23137,18,289,0
23137,19,765,3
23137,22,881,0
23137,26,268,0
23137,32,902,0
23137,45,559,0
23137,46,825,0
23137,47,218,0
23137,50,317,0
23137,55,267,0
23137,56,365,0
23137,59,180,0
23137,61,706,1
23137,63,861,0
23137,65,521,0
23137,68,767,24
23137,69,499,7
23137,72,75,0
23137,73,544,0
23138,-1,1,1
23138,3,793,0
23138,4,618,0
23138,5,605,0
23138,7,452,4
23138,15,584,1
23138,17,378,0
23138,19,765,3
23138,26,126,6
23138,32,902,0
23138,34,275,1
23138,41,181,1
23138,44,615,3
23138,45,559,0
23138,46,783,1
23138,47,36,3
23138,50,240,1
23138,55,129,8
23138,56,365,0
23138,61,706,1
23138,63,861,0
23138,65,521,0
23138,68,31,19
23138,69,592,1
23138,72,655,12
23138,73,544,0
23140,-1,0,0
23140,3,793,0
23140,4,385,5
23140,5,605,0
23140,7,2,9
23140,11,109,1
23140,17,378,0
23140,18,158,3
23140,19,112,4
23140,26,600,9
23140,32,286,1
23140,45,559,0
23140,46,825,0
23140,47,549,1
23140,50,317,0
23140,55,267,0
23140,56,365,0
23140,59,856,1
23140,61,706,1
23140,63,742,4
23140,65,521,0
23140,68,745,10
23140,69,499,7
23140,72,75,0
23140,73,544,0
23154,-1,1,1
23154,1,461,0
23154,3,793,0
23154,4,618,0
23154,5,605,0
23154,7,837,0
23154,17,378,0
23154,19,148,0
23154,26,268,0
23154,32,902,0
23154,45,559,0
23154,46,825,0
23154,47,690,7
23154,48,404,2
23154,50,240,1
23154,55,267,0
23154,56,365,0
23154,58,299,0
23154,59,856,1
23154,61,706,1
23154,63,861,0
23154,68,425,7
23154,69,709,9
23154,72,75,0
23154,73,544,0
23155,-1,0,0
23155,4,618,0
23155,7,394,5
23155,24,588,1
23155,28,437,0
23155,29,123,0
23155,33,96,1
23155,47,123,5
23155,50,240,1
23155,53,6,1
23155,55,267,0
23155,56,365,0
23155,61,462,0
23155,62,801,0
23155,63,861,0
23155,68,351,1
23155,69,885,4
23155,72,75,0
23155,73,544,0
23160,-1,1,1
23160,4,618,0
23160,7,394,5
23160,24,588,1
23160,28,437,0
23160,29,386,1
23160,33,36,4
23160,47,123,5
23160,50,317,0
23160,53,6,1
23160,55,267,0
23160,56,365,0
23160,61,462,0
23160,62,801,0
23160,63,861,0
23160,68,351,1
23160,69,885,4
23160,72,75,0
23160,73,544,0
23167,-1,1,1
23167,2,53,0
23167,23,510,0
23167,31,768,0
23167,36,830,2
23167,37,245,2
23167,38,138,0
23167,39,731,0
23167,42,409,0
23167,47,512,4
23167,49,465,0
23167,50,317,0
23167,51,457,2
23167,55,267,0
23167,56,365,0
23167,61,59,4
23167,67,349,0
23167,68,351,1
23167,73,544,0
23169,-1,1,1
23169,4,618,0
23169,7,394,5
23169,24,588,1
23169,28,437,0
23169,29,123,0
23169,33,764,0
23169,47,123,5
23169,50,240,1
23169,53,6,1
23169,55,267,0
23169,56,365,0
23169,61,462,0
23169,62,801,0
23169,63,861,0
23169,68,351,1
23169,69,885,4
23169,72,75,0
23169,73,544,0
23170,-1,1,1
23170,4,618,0
23170,7,394,5
23170,24,588,1
23170,28,437,0
23170,29,386,1
23170,33,36,4
23170,47,123,5
23170,50,901,2
23170,53,6,1
23170,55,267,0
23170,56,365,0
23170,61,462,0
23170,62,801,0
23170,63,861,0
23170,68,351,1
23170,69,885,4
23170,72,75,0
23170,73,544,0
23173,-1,1,1
23173,4,618,0
23173,7,452,4
23173,12,410,1
23173,15,26,3
23173,17,378,0
23173,21,353,2
23173,34,275,1
23173,46,783,1
23173,47,96,6
23173,50,317,0
23173,55,704,1
23173,56,365,0
23173,61,706,1
23173,62,801,0
23173,63,861,0
23173,65,521,0
23173,68,351,1
23173,69,592,1
23173,72,7,3
23173,73,544,0
23182,-1,1,1
23182,2,53,0
23182,23,65,1
23182,31,713,1
23182,36,824,1
23182,38,818,1
23182,39,731,0
23182,40,717,0
23182,42,409,0
23182,47,884,8
23182,49,465,0
23182,50,317,0
23182,55,267,0
23182,56,365,0
23182,61,706,1
23182,66,886,1
23182,67,382,1
23182,68,441,23
23182,73,544,0
23189,-1,1,1
23189,4,618,0
23189,7,394,5
23189,24,588,1
23189,28,70,1
23189,29,386,1
23189,30,482,1
23189,30,478,3
23189,33,171,3
23189,47,123,5
23189,50,901,2
23189,53,6,1
23189,55,267,0
23189,56,365,0
23189,61,462,0
23189,62,801,0
23189,63,861,0
23189,68,739,4
23189,69,805,2
23189,72,75,0
23189,73,544,0
23201,-1,1,1
23201,4,618,0
23201,7,394,5
23201,24,588,1
23201,28,437,0
23201,29,123,0
23201,33,36,4
23201,47,123,5
23201,50,901,2
23201,53,6,1
23201,55,267,0
23201,56,365,0
23201,61,462,0
23201,62,801,0
23201,63,861,0
23201,68,744,9
23201,69,805,2
23201,72,75,0
23201,73,544,0
23203,-1,1,1
23203,3,793,0
23203,4,618,0
23203,5,605,0
23203,7,798,1
23203,11,109,1
23203,17,378,0
23203,18,79,2
23203,19,765,3
23203,26,268,0
23203,32,286,1
23203,34,734,0
23203,45,559,0
23203,46,825,0
23203,47,549,1
23203,50,317,0
23203,55,129,8
23203,56,365,0
23203,59,180,0
23203,61,706,1
23203,63,861,0
23203,65,521,0
23203,68,745,10
23203,69,805,2
23203,72,371,11
23203,73,544,0
23211,-1,1,1
23211,4,618,0
23211,6,399,0
23211,7,619,3
23211,17,378,0
23211,24,588,1
23211,29,123,0
23211,47,516,2
23211,50,317,0
23211,53,444,2
23211,55,267,0
23211,56,239,3
23211,60,758,0
23211,61,706,1
23211,62,15,1
23211,63,861,0
23211,65,521,0
23211,68,799,14
23211,69,362,8
23211,72,75,0
23211,73,544,0
23221,-1,0,0
23221,4,618,0
23221,7,394,5
23221,24,588,1
23221,28,437,0
23221,29,386,1
23221,33,36,4
23221,47,123,5
23221,50,317,0
23221,53,6,1
23221,55,267,0
23221,56,365,0
23221,61,706,1
23221,62,801,0
23221,63,861,0
23221,68,745,10
23221,69,885,4
23221,72,75,0
23221,73,544,0
23223,-1,0,0
23223,4,618,0
23223,7,394,5
23223,17,378,0
23223,35,370,2
23223,43,473,1
23223,47,165,11
23223,50,317,0
23223,52,227,0
23223,53,444,2
23223,55,267,0
23223,56,365,0
23223,61,808,3
23223,62,801,0
23223,63,861,0
23223,65,454,5
23223,68,739,4
23223,69,805,2
23223,72,75,0
23223,73,544,0
23240,-1,1,1
23240,2,53,0
23240,23,510,0
23240,31,768,0
23240,36,858,0
23240,37,45,3
23240,38,693,2
23240,39,731,0
23240,42,409,0
23240,47,512,4
23240,49,465,0
23240,50,240,1
23240,51,597,0
23240,55,267,0
23240,56,365,0
23240,61,898,2
23240,67,86,9
23240,68,216,33
23240,73,544,0
23244,-1,1,1
23244,3,793,0
23244,4,618,0
23244,5,605,0
23244,7,394,5
23244,11,735,0
23244,17,378,0
23244,18,158,3
23244,19,112,4
23244,26,113,1
23244,32,902,0
23244,45,559,0
23244,46,825,0
23244,47,549,1
23244,50,317,0
23244,55,267,0
23244,56,365,0
23244,59,856,1
23244,61,462,0
23244,63,861,0
23244,65,521,0
23244,68,106,26
23244,69,805,2
23244,72,75,0
23244,73,544,0
23252,-1,0,0
23252,4,618,0
23252,7,394,5
23252,24,588,1
23252,28,182,4
23252,29,123,0
23252,33,36,4
23252,47,123,5
23252,50,317,0
23252,53,6,1
23252,55,267,0
23252,56,365,0
23252,61,462,0
23252,62,801,0
23252,63,861,0
23252,68,739,4
23252,69,885,4
23252,72,75,0
23252,73,544,0
23253,-1,1,1
23253,4,618,0
23253,7,394,5
23253,12,410,1
23253,15,584,1
23253,17,378,0
23253,21,353,2
23253,46,825,0
23253,47,96,6
23253,50,317,0
23253,55,267,0
23253,56,365,0
23253,61,462,0
23253,62,801,0
23253,63,861,0
23253,65,521,0
23253,68,739,4
23253,69,805,2
23253,72,75,0
23253,73,544,0
23258,-1,1,1
23258,2,53,0
23258,23,510,0
23258,31,768,0
23258,36,858,0
23258,37,469,0
23258,38,421,3
23258,39,731,0
23258,42,409,0
23258,47,512,4
23258,49,465,0
23258,50,317,0
23258,51,893,4
23258,55,267,0
23258,56,365,0
23258,61,59,4
23258,67,349,0
23258,68,479,28
23258,73,544,0
23260,-1,1,1
23260,3,793,0
23260,4,618,0
23260,5,605,0
23260,7,284,13
23260,8,323,0
23260,10,724,0
23260,17,378,0
23260,25,376,2
23260,26,268,0
23260,32,902,0
23260,45,559,0
23260,46,825,0
23260,47,273,10
23260,50,317,0
23260,55,267,0
23260,56,365,0
23260,57,135,0
23260,58,299,0
23260,59,387,2
23260,61,462,0
23260,63,861,0
23260,68,351,1
23260,69,573,12
23260,72,75,0
23260,73,544,0
23262,-1,1,1
23262,3,793,0
23262,4,618,0
23262,5,605,0
23262,7,798,1
23262,11,109,1
23262,17,378,0
23262,18,817,1
23262,19,765,3
23262,26,268,0
23262,32,286,1
23262,34,275,1
23262,45,559,0
23262,46,825,0
23262,47,549,1
23262,50,317,0
23262,55,374,15
23262,56,450,16
23262,59,180,0
23262,61,706,1
23262,63,861,0
23262,65,521,0
23262,68,373,0
23262,69,805,2
23262,72,371,11
23262,73,544,0
23263,-1,1,1
23263,3,793,0
23263,4,618,0
23263,5,605,0
23263,7,452,4
23263,15,133,0
23263,17,378,0
23263,19,700,1
23263,26,268,0
23263,32,286,1
23263,34,275,1
23263,41,145,5
23263,44,615,3
23263,45,559,0
23263,46,825,0
23263,47,36,3
23263,50,317,0
23263,55,704,1
23263,56,365,0
23263,61,706,1
23263,63,861,0
23263,65,521,0
23263,68,351,1
23263,69,780,3
23263,72,557,9
23263,73,544,0
23264,-1,1,1
23264,3,793,0
23264,4,618,0
23264,5,605,0
23264,7,536,2
23264,11,513,6
23264,17,378,0
23264,18,79,2
23264,19,112,4
23264,26,268,0
23264,32,902,0
23264,45,559,0
23264,46,825,0
23264,47,549,1
23264,50,317,0
23264,55,267,0
23264,56,365,0
23264,59,387,2
23264,61,462,0
23264,63,861,0
23264,65,521,0
23264,68,351,1
23264,69,805,2
23264,72,75,0
23264,73,544,0
23267,-1,1,1
23267,3,793,0
23267,4,618,0
23267,5,605,0
23267,7,452,4
23267,15,584,1
23267,17,378,0
23267,19,112,4
23267,26,268,0
23267,32,902,0
23267,34,275,1
23267,41,210,3
23267,44,73,9
23267,45,559,0
23267,46,825,0
23267,47,36,3
23267,50,240,1
23267,55,855,25
23267,56,365,0
23267,61,706,1
23267,63,861,0
23267,65,550,2
23267,68,351,1
23267,69,592,1
23267,72,7,3
23267,73,91,1
23269,-1,1,1
23269,3,793,0
23269,4,618,0
23269,5,225,5
23269,7,536,2
23269,11,513,6
23269,17,378,0
23269,18,79,2
23269,19,769,6
23269,26,113,1
23269,32,902,0
23269,34,275,1
23269,45,559,0
23269,46,825,0
23269,47,549,1
23269,50,317,0
23269,55,823,3
23269,56,365,0
23269,59,98,3
23269,61,706,1
23269,63,861,0
23269,65,521,0
23269,68,103,3
23269,69,805,2
23269,72,219,2
23269,73,91,1
23272,-1,1,1
23272,3,793,0
23272,4,618,0
23272,5,605,0
23272,7,837,0
23272,15,451,2
23272,17,378,0
23272,19,700,1
23272,26,168,10
23272,30,715,5
23272,30,564,0
23272,30,478,3
23272,32,522,2
23272,41,200,6
23272,44,319,12
23272,45,559,0
23272,46,825,0
23272,47,36,3
23272,50,901,2
23272,55,267,0
23272,56,365,0
23272,61,706,1
23272,63,861,0
23272,65,521,0
23272,68,351,1
23272,69,805,2
23272,72,75,0
23272,73,544,0
23278,-1,0,0
23278,3,793,0
23278,4,618,0
23278,5,605,0
23278,7,798,1
23278,11,735,0
23278,17,378,0
23278,18,817,1
23278,19,700,1
23278,26,126,6
23278,32,902,0
23278,45,773,2
23278,46,825,0
23278,47,549,1
23278,50,317,0
23278,55,267,0
23278,56,365,0
23278,59,180,0
23278,61,706,1
23278,63,861,0
23278,65,521,0
23278,68,745,10
23278,69,885,4
23278,72,75,0
23278,73,544,0
23286,-1,1,1
23286,4,618,0
23286,7,394,5
23286,24,588,1
23286,28,182,4
23286,29,386,1
23286,30,194,2
23286,30,847,4
23286,30,478,3
23286,33,36,4
23286,47,123,5
23286,50,901,2
23286,53,6,1
23286,55,267,0
23286,56,365,0
23286,61,706,1
23286,62,801,0
23286,63,861,0
23286,68,744,9
23286,69,885,4
23286,72,75,0
23286,73,544,0
23315,-1,1,1
23315,2,53,0
23315,23,510,0
23315,31,768,0
23315,36,830,2
23315,37,245,2
23315,38,138,0
23315,39,731,0
23315,42,781,1
23315,47,512,4
23315,49,465,0
23315,50,317,0
23315,51,457,2
23315,55,267,0
23315,56,365,0
23315,61,706,1
23315,67,16,7
23315,68,222,2
23315,73,544,0
23322,-1,0,0
23322,3,793,0
23322,4,618,0
23322,5,605,0
23322,7,452,4
23322,15,451,2
23322,17,378,0
23322,19,769,6
23322,26,268,0
23322,30,194,2
23322,30,478,3
23322,30,847,4
23322,32,286,1
23322,34,275,1
23322,41,145,5
23322,44,509,5
23322,45,559,0
23322,46,825,0
23322,47,36,3
23322,50,317,0
23322,55,704,1
23322,56,365,0
23322,61,706,1
23322,63,861,0
23322,65,521,0
23322,68,351,1
23322,69,740,5
23322,72,263,4
23322,73,544,0
23339,-1,1,1
23339,2,53,0
23339,23,510,0
23339,31,768,0
23339,36,858,0
23339,37,469,0
23339,38,138,0
23339,39,731,0
23339,42,409,0
23339,47,512,4
23339,49,465,0
23339,50,317,0
23339,51,597,0
23339,55,267,0
23339,56,365,0
23339,61,706,1
23339,67,349,0
23339,68,373,0
23339,73,544,0
23345,-1,0,0
23345,3,793,0
23345,4,385,5
23345,5,605,0
23345,7,798,1
23345,11,676,3
23345,17,378,0
23345,18,158,3
23345,19,112,4
23345,26,507,4
23345,32,522,2
23345,45,559,0
23345,46,825,0
23345,47,549,1
23345,50,317,0
23345,55,267,0
23345,56,365,0
23345,59,856,1
23345,61,706,1
23345,63,742,4
23345,65,521,0
23345,68,379,20
23345,69,805,2
23345,72,75,0
23345,73,544,0
23347,-1,1,1
23347,3,793,0
23347,4,618,0
23347,5,605,0
23347,7,536,2
23347,11,735,0
23347,17,378,0
23347,18,158,3
23347,19,700,1
23347,26,126,6
23347,32,352,3
23347,34,275,1
23347,45,773,2
23347,46,825,0
23347,47,549,1
23347,50,317,0
23347,55,129,8
23347,56,365,0
23347,59,856,1
23347,61,898,2
23347,63,861,0
23347,65,521,0
23347,68,745,10
23347,69,805,2
23347,72,655,12
23347,73,544,0
23352,-1,1,1
23352,3,793,0
23352,4,618,0
23352,5,605,0
23352,7,452,4
23352,15,26,3
23352,17,378,0
23352,19,769,6
23352,26,113,1
23352,32,902,0
23352,34,275,1
23352,41,151,0
23352,44,547,6
23352,45,559,0
23352,46,825,0
23352,47,36,3
23352,50,317,0
23352,55,129,8
23352,56,365,0
23352,61,706,1
23352,63,861,0
23352,65,521,0
23352,68,745,10
23352,69,592,1
23352,72,557,9
23352,73,544,0
23354,-1,1,1
23354,3,793,0
23354,4,618,0
23354,5,605,0
23354,7,536,2
23354,11,691,7
23354,17,378,0
23354,18,817,1
23354,19,769,6
23354,26,268,0
23354,32,101,4
23354,45,559,0
23354,46,825,0
23354,47,549,1
23354,50,317,0
23354,55,267,0
23354,56,239,3
23354,59,387,2
23354,61,462,0
23354,63,861,0
23354,65,610,1
23354,68,351,1
23354,69,805,2
23354,72,75,0
23354,73,544,0
23362,-1,1,1
23362,3,793,0
23362,4,618,0
23362,5,605,0
23362,7,452,4
23362,11,513,6
23362,17,378,0
23362,18,289,0
23362,19,769,6
23362,26,113,1
23362,32,902,0
23362,34,275,1
23362,45,559,0
23362,46,825,0
23362,47,549,1
23362,50,240,1
23362,55,129,8
23362,56,365,0
23362,59,387,2
23362,61,706,1
23362,63,861,0
23362,65,521,0
23362,68,596,13
23362,69,592,1
23362,72,655,12
23362,73,544,0
23369,-1,1,1
23369,3,793,0
23369,4,618,0
23369,5,605,0
23369,7,798,1
23369,11,422,5
23369,17,378,0
23369,18,158,3
23369,19,765,3
23369,26,13,7
23369,32,522,2
23369,45,559,0
23369,46,825,0
23369,47,549,1
23369,50,317,0
23369,55,267,0
23369,56,365,0
23369,59,856,1
23369,61,462,0
23369,63,861,0
23369,65,521,0
23369,68,744,9
23369,69,885,4
23369,72,75,0
23369,73,544,0
23375,-1,0,0
23375,3,793,0
23375,4,618,0
23375,5,605,0
23375,7,798,1
23375,17,378,0
23375,18,289,0
23375,19,765,3
23375,22,881,0
23375,26,113,1
23375,32,902,0
23375,45,559,0
23375,46,825,0
23375,47,218,0
23375,50,317,0
23375,55,267,0
23375,56,365,0
23375,59,856,1
23375,63,861,0
23375,65,521,0
23375,68,106,26
23375,69,499,7
23375,72,75,0
23375,73,544,0
23405,-1,0,0
23405,3,793,0
23405,4,618,0
23405,5,605,0
23405,7,490,7
23405,11,676,3
23405,17,378,0
23405,18,289,0
23405,19,112,4
23405,26,507,4
23405,32,522,2
23405,45,559,0
23405,46,825,0
23405,47,549,1
23405,50,317,0
23405,55,267,0
23405,56,365,0
23405,59,180,0
23405,61,706,1
23405,63,861,0
23405,65,521,0
23405,68,383,17
23405,69,592,1
23405,72,75,0
23405,73,544,0
23408,-1,1,1
23408,3,793,0
23408,4,618,0
23408,5,605,0
23408,7,452,4
23408,15,584,1
23408,17,378,0
23408,19,765,3
23408,26,268,0
23408,32,902,0
23408,34,275,1
23408,41,151,0
23408,44,556,0
23408,45,559,0
23408,46,825,0
23408,47,36,3
23408,50,240,1
23408,55,448,11
23408,56,365,0
23408,61,706,1
23408,63,861,0
23408,65,521,0
23408,68,351,1
23408,69,592,1
23408,72,7,3
23408,73,91,1
23412,-1,0,0
23412,3,793,0
23412,4,618,0
23412,5,605,0
23412,7,452,4
23412,11,676,3
23412,17,378,0
23412,18,817,1
23412,19,700,1
23412,26,168,10
23412,32,522,2
23412,34,275,1
23412,45,559,0
23412,46,825,0
23412,47,549,1
23412,50,317,0
23412,55,704,1
23412,56,365,0
23412,59,180,0
23412,61,706,1
23412,63,861,0
23412,65,521,0
23412,68,351,1
23412,69,740,5
23412,72,655,12
23412,73,544,0
23414,-1,1,1
23414,3,793,0
23414,4,618,0
23414,5,605,0
23414,7,838,12
23414,11,859,2
23414,17,378,0
23414,18,79,2
23414,19,765,3
23414,26,113,1
23414,32,902,0
23414,45,559,0
23414,46,882,2
23414,47,549,1
23414,50,240,1
23414,55,267,0
23414,56,365,0
23414,59,856,1
23414,61,462,0
23414,63,861,0
23414,65,521,0
23414,68,351,1
23414,69,780,3
23414,72,75,0
23414,73,544,0
23417,-1,1,1
23417,3,793,0
23417,4,618,0
23417,5,650,7
23417,7,619,3
23417,8,323,0
23417,10,871,4
23417,17,378,0
23417,25,850,0
23417,26,268,0
23417,32,902,0
23417,45,559,0
23417,46,825,0
23417,47,273,10
23417,50,317,0
23417,55,267,0
23417,56,365,0
23417,57,135,0
23417,58,299,0
23417,59,387,2
23417,61,706,1
23417,63,861,0
23417,68,895,5
23417,69,780,3
23417,72,75,0
23417,73,544,0
23419,-1,0,0
23419,4,618,0
23419,6,539,3
23419,7,619,3
23419,17,378,0
23419,24,588,1
23419,29,123,0
23419,47,516,2
23419,50,317,0
23419,53,707,0
23419,55,267,0
23419,56,365,0
23419,60,243,4
23419,61,462,0
23419,62,801,0
23419,63,861,0
23419,65,521,0
23419,68,373,0
23419,69,805,2
23419,72,75,0
23419,73,544,0
23424,-1,1,1
23424,3,793,0
23424,4,618,0
23424,5,605,0
23424,7,619,3
23424,8,323,0
23424,10,724,0
23424,17,378,0
23424,25,850,0
23424,26,268,0
23424,32,902,0
23424,45,559,0
23424,46,825,0
23424,47,273,10
23424,50,317,0
23424,55,267,0
23424,56,365,0
23424,57,135,0
23424,58,299,0
23424,59,98,3
23424,61,706,1
23424,63,861,0
23424,68,106,26
23424,69,592,1
23424,72,75,0
23424,73,544,0
23427,-1,1,1
23427,4,618,0
23427,7,394,5
23427,24,588,1
23427,28,282,2
23427,29,123,0
23427,33,36,4
23427,47,123,5
23427,50,240,1
23427,53,6,1
23427,55,267,0
23427,56,365,0
23427,61,462,0
23427,62,801,0
23427,63,861,0
23427,68,351,1
23427,69,885,4
23427,72,75,0
23427,73,544,0
23428,-1,0,0
23428,4,618,0
23428,6,539,3
23428,7,798,1
23428,17,378,0
23428,24,588,1
23428,29,123,0
23428,47,516,2
23428,50,317,0
23428,53,444,2
23428,55,267,0
23428,56,365,0
23428,60,796,3
23428,62,801,0
23428,63,861,0
23428,65,610,1
23428,68,351,1
23428,69,780,3
23428,72,75,0
23428,73,544,0
23435,-1,1,1
23435,3,793,0
23435,4,618,0
23435,5,605,0
23435,7,394,5
23435,8,636,1
23435,10,631,3
23435,17,378,0
23435,25,850,0
23435,26,268,0
23435,32,902,0
23435,45,559,0
23435,46,825,0
23435,47,273,10
23435,50,901,2
23435,55,267,0
23435,56,365,0
23435,57,623,1
23435,58,299,0
23435,59,856,1
23435,61,462,0
23435,63,861,0
23435,68,379,20
23435,69,805,2
23435,72,75,0
23435,73,544,0
23440,-1,1,1
23440,4,618,0
23440,7,452,4
23440,12,438,0
23440,15,451,2
23440,17,378,0
23440,21,224,0
23440,34,734,0
23440,46,825,0
23440,47,96,6
23440,50,317,0
23440,55,105,37
23440,56,365,0
23440,61,706,1
23440,62,801,0
23440,63,861,0
23440,65,521,0
23440,68,476,44
23440,69,639,6
23440,72,219,2
23440,73,544,0
23442,-1,1,1
23442,4,618,0
23442,7,394,5
23442,24,588,1
23442,28,437,0
23442,29,123,0
23442,33,530,8
23442,47,123,5
23442,50,317,0
23442,53,444,2
23442,55,267,0
23442,56,365,0
23442,61,462,0
23442,62,801,0
23442,63,861,0
23442,68,351,1
23442,69,885,4
23442,72,75,0
23442,73,544,0
23450,-1,1,1
23450,3,793,0
23450,4,618,0
23450,5,605,0
23450,7,837,0
23450,17,378,0
23450,18,79,2
23450,19,765,3
23450,22,881,0
23450,26,268,0
23450,32,902,0
23450,34,734,0
23450,45,559,0
23450,46,825,0
23450,47,218,0
23450,50,240,1
23450,55,267,0
23450,56,365,0
23450,59,180,0
23450,61,462,0
23450,63,861,0
23450,65,521,0
23450,68,702,18
23450,69,362,8
23450,72,748,6
23450,73,544,0
23451,-1,1,1
23451,4,618,0
23451,7,276,11
23451,24,588,1
23451,28,437,0
23451,29,123,0
23451,33,36,4
23451,47,123,5
23451,50,240,1
23451,53,444,2
23451,55,267,0
23451,56,365,0
23451,61,706,1
23451,62,801,0
23451,63,861,0
23451,68,351,1
23451,69,885,4
23451,72,75,0
23451,73,544,0
23457,-1,1,1
23457,2,53,0
23457,23,510,0
23457,31,768,0
23457,36,830,2
23457,38,138,0
23457,39,731,0
23457,40,717,0
23457,42,682,2
23457,47,884,8
23457,49,465,0
23457,50,317,0
23457,55,267,0
23457,56,365,0
23457,61,898,2
23457,66,776,0
23457,67,349,0
23457,68,441,23
23457,73,544,0
23462,-1,1,1
23462,4,618,0
23462,7,394,5
23462,24,588,1
23462,28,34,5
23462,29,123,0
23462,33,36,4
23462,47,123,5
23462,50,240,1
23462,53,6,1
23462,55,267,0
23462,56,365,0
23462,61,706,1
23462,62,801,0
23462,63,861,0
23462,68,445,22
23462,69,885,4
23462,72,75,0
23462,73,544,0
23471,-1,1,1
23471,3,793,0
23471,4,618,0
23471,5,605,0
23471,7,2,9
23471,15,451,2
23471,17,339,2
23471,19,119,14
23471,26,113,1
23471,30,478,3
23471,30,482,1
23471,30,564,0
23471,30,194,2
23471,30,847,4
23471,32,902,0
23471,41,826,4
23471,44,51,4
23471,45,899,3
23471,46,825,0
23471,47,36,3
23471,50,317,0
23471,55,267,0
23471,56,365,0
23471,61,898,2
23471,63,861,0
23471,65,521,0
23471,68,351,1
23471,69,362,8
23471,72,75,0
23471,73,544,0
23480,-1,0,0
23480,3,793,0
23480,4,618,0
23480,5,605,0
23480,7,452,4
23480,11,676,3
23480,17,378,0
23480,18,289,0
23480,19,700,1
23480,26,44,5
23480,32,522,2
23480,34,275,1
23480,45,559,0
23480,46,825,0
23480,47,549,1
23480,50,317,0
23480,55,374,15
23480,56,365,0
23480,59,180,0
23480,61,706,1
23480,63,861,0
23480,65,521,0
23480,68,373,0
23480,69,740,5
23480,72,263,4
23480,73,544,0
23494,-1,0,0
23494,3,793,0
23494,4,618,0
23494,5,605,0
23494,7,798,1
23494,11,109,1
23494,17,378,0
23494,18,817,1
23494,19,765,3
23494,26,268,0
23494,32,286,1
23494,45,559,0
23494,46,825,0
23494,47,549,1
23494,50,317,0
23494,55,704,1
23494,56,365,0
23494,59,180,0
23494,61,706,1
23494,63,861,0
23494,65,521,0
23494,68,445,22
23494,69,805,2
23494,72,371,11
23494,73,91,1
23497,-1,1,1
23497,3,793,0
23497,4,618,0
23497,5,605,0
23497,7,452,4
23497,15,584,1
23497,17,378,0
23497,19,769,6
23497,26,268,0
23497,30,478,3
23497,30,482,1
23497,30,564,0
23497,32,902,0
23497,34,275,1
23497,41,151,0
23497,44,4,8
23497,45,559,0
23497,46,825,0
23497,47,36,3
23497,50,317,0
23497,55,230,20
23497,56,365,0
23497,61,706,1
23497,63,861,0
23497,65,521,0
23497,68,745,10
23497,69,538,0
23497,72,219,2
23497,73,544,0
23502,-1,0,0
23502,4,618,0
23502,7,394,5
23502,24,588,1
23502,28,437,0
23502,29,386,1
23502,33,36,4
23502,47,123,5
23502,50,317,0
23502,53,6,1
23502,55,267,0
23502,56,365,0
23502,61,462,0
23502,62,801,0
23502,63,861,0
23502,68,739,4
23502,69,885,4
23502,72,75,0
23502,73,544,0
23504,-1,1,1
23504,2,53,0
23504,23,510,0
23504,31,768,0
23504,36,858,0
23504,37,469,0
23504,38,421,3
23504,39,731,0
23504,42,409,0
23504,47,512,4
23504,49,465,0
23504,50,317,0
23504,51,300,7
23504,55,401,2
23504,56,365,0
23504,61,898,2
23504,67,566,2
23504,68,479,28
23504,73,544,0
23533,-1,1,1
23533,4,618,0
23533,6,778,2
23533,7,798,1
23533,17,378,0
23533,24,588,1
23533,29,123,0
23533,34,275,1
23533,47,516,2
23533,50,317,0
23533,53,444,2
23533,55,704,1
23533,56,161,1
23533,60,3,2
23533,62,15,1
23533,63,861,0
23533,65,550,2
23533,68,351,1
23533,69,885,4
23533,72,649,1
23533,73,544,0
23543,-1,0,0
23543,4,618,0
23543,7,394,5
23543,24,588,1
23543,28,437,0
23543,29,386,1
23543,33,764,0
23543,47,123,5
23543,50,317,0
23543,53,6,1
23543,55,267,0
23543,56,365,0
23543,61,706,1
